Unnamed: 0,Page_Group_ID,Post_ID,Post_Time,Post_Content,Comments_Size,Total_Interactions,Haha,Thích,Buồn,Yêu thích,Thương thương,Wow,Phẫn nộ,Label,Sublabel
1395,G_Y24,1461,2024-02-21 20:40:00,các bạn ơi muốn điểm rèn_luyện trên mà không làm ban cán_sự lớp thì kiếm điểm này bằng cách nào vậy ạ mong được sự giúp_đỡ của các anh_chị đi trước ạ giờ phải làm_sao để có được điểm mục này cho kỳ sau ạ em cảm_ơn nhiều ạ,4,7,0,5,0,2,0,0,0,Hỏi-đáp,Vấn đề học tập
1396,G_Y24,1462,2024-02-21 20:40:00,dạ em tuổi điểm trung_bình_tích_lũy của em bằng điểm trung_bình mà em mới chỉ hiện điểm môn vậy có nhảy điểm nữa không ạ,5,3,0,2,0,1,0,0,0,Hỏi-đáp,Vấn đề học tập
1397,G_Y24,1463,2024-02-21 20:40:00,em cần tìm giáo_trình và slide ạ,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
1398,G_Y24,1464,2024-02-21 20:40:00,em cần mua slide môn marketing căn_bản ta cô phú quyên ạ,1,1,0,0,0,1,0,0,0,Mua bán tài liệu,
1399,G_Y24,1465,2024-02-21 18:50:00,cần mua tài_liệu luật kinh_doanh quản_trị học slide tiếng anh kinh_tế vi_mô tiếng anh giao_tiếp trong kinh_doanh tiếng anh,5,1,0,1,0,0,0,0,0,Mua bán tài liệu,
1400,G_Y24,1466,2024-02-21 18:50:00,điểm kỳ tín_chỉ_điểm kỳ tín_chỉ_điểm cả năm để đạt loại giỏi là bao_nhiêu,2,1,0,1,0,0,0,0,0,Hỏi-đáp,Vấn đề học tập
1401,G_Y24,1467,2024-02-21 18:50:00,cho em hỏi có trường_hợp nào phúc_khảo mà điểm bị thấp đi không ạ,0,0,0,0,0,0,0,0,0,Hỏi-đáp,Vấn đề học tập
1402,G_Y24,1468,2024-02-21 18:50:00,cho em hỏi điểm trung_bình thì xếp loại gì ạ,0,0,0,0,0,0,0,0,0,Hỏi-đáp,Chính sách đào tạo
1403,G_Y24,1469,2024-02-21 18:00:00,cho em hỏi thời_gian phúc_khảo của là khi nào vậy ạ,3,8,0,7,0,1,0,0,0,Hỏi-đáp,Chính sách đào tạo
1404,G_Y24,1470,2024-02-21 17:55:00,còn ai có giáo_trình và slide của các môn này không ạ,18,1,0,1,0,0,0,0,0,Mua bán tài liệu,
1405,G_Y24,1471,2024-02-21 17:55:00,bạn cho mình hỏi phải làm_sao để điểm rèn_luyện trên được vậy ạ,2,2,0,1,0,1,0,0,0,Hỏi-đáp,Vấn đề học tập
1406,G_Y24,1472,2024-02-21 17:55:00,mình cần tìm giáo_trình thống_kê kinh_doanh và kinh_tế,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
1407,G_Y24,1473,2024-02-21 17:55:00,em cần tìm giáo_trình tài_liệu của môn này ạ,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
1408,G_Y24,1474,2024-02-21 17:38:00,có bạn nào pass giáo_trình thống_kê kinh_doanh và kinh_tế không ạ,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
1409,G_Y24,1475,2024-02-21 17:38:00,anhchị cho em hỏi với ạ đầu năm điểm trung_bình môn em có tăng trước thì bây_giờ điểm tăng hết rồi thì điểm trung_bình môn của em nó có giảm không hay giữ nguyên như vậy ạ,0,1,0,1,0,0,0,0,0,Hỏi-đáp,Vấn đề học tập
1410,G_Y24,1476,2024-02-21 17:27:00,mình pass những giáo_trình này ạ giáo_trình quản_trị học qth của thầy ltg slide qth của thầy nxthủy kt vĩ_mô tài_liệu plđc vi_mô lấy hết_mình để thôi nha,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
1411,G_Y24,1477,2024-02-21 17:27:00,câu lạc_bộ của mình dạy tiếng anh giao_tiếp miễn_phí cho người mất_gốc sợ tiếng anh sau năm giao_tiếp thành_thạo,0,0,0,0,0,0,0,0,0,Hỏi-đáp,Vấn đề học tập
1412,G_Y24,1478,2024-02-21 17:27:00,em chào mọi người mọi người cho em hỏi là phúc_khảo điểm thi cuối kỳ có bị thấp xuống không ạ và lý_do mình đưa ra là điểm thấp hơn điểm dự_đoán về bài_làm của mình có được không ạ,0,5,0,2,0,3,0,0,0,Hỏi-đáp,Vấn đề học tập
1413,G_Y24,1479,2024-02-21 17:27:00,điểm rèn_luyện có_dễ đạt được không ạ,0,0,0,0,0,0,0,0,0,Hỏi-đáp,Vấn đề học tập
1414,G_Y24,1480,2024-02-21 17:27:00,có bạn nào pass giáo_trình hoặc tài_liệu triết của cô thanh không ạ,3,1,0,1,0,0,0,0,0,Mua bán tài liệu,
1415,G_Y24,1481,2024-02-21 17:27:00,xếp loại gì vậy ạ,3,6,0,5,0,1,0,0,0,Hỏi-đáp,Chính sách đào tạo
1416,G_Y24,1482,2024-02-21 17:27:00,cho em hỏi là gpa tổng_bao_nhiêu thì được loại xuất_sắc và có loại xuất_sắc không ạ,0,0,0,0,0,0,0,0,0,Hỏi-đáp,Chính sách đào tạo
1417,G_Y24,1483,2024-02-21 17:27:00,bạn cho em hỏi điểm trung_bình bằng điểm điều_kiện thực_tập là hết nhảy rồi ạ,5,6,0,5,0,1,0,0,0,Hỏi-đáp,Vấn đề học tập
1418,G_Y24,1484,2024-02-21 17:27:00,em cần tìm giáo_trình và slide các môn thống_kê kinh_doanh và kinh_tế kinh_tế chính_trị mác lênin thầy cử quản_trị học thầy xuân lãn pháp_luật đại_cương cô bích thủy thị_trường và các doanh_nghiệp cạnh_tranh cô yên khuê ai có tài_liệu cần pass như trên thì ib em ạ cảm_ơn admin đã duyệt bài ạ,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
1419,G_Y24,1485,2024-02-21 17:27:00,tôi cần tìm sách ạ,8,1,0,1,0,0,0,0,0,Mua bán tài liệu,
1420,G_Y24,1486,2024-02-21 16:13:00,là xếp loại gì vậy ạ,3,3,0,3,0,0,0,0,0,Hỏi-đáp,Chính sách đào tạo
1421,G_Y24,1487,2024-02-21 16:08:00,điểm d có bị làm_sao không ạ,0,0,0,0,0,0,0,0,0,Hỏi-đáp,Chính sách đào tạo
1422,G_Y24,1488,2024-02-21 16:08:00,dạ cho em hỏi là kỳ em học môn thì điểm nhảy lần là hết rồi đúng không ạ,1,3,0,1,0,2,0,0,0,Hỏi-đáp,Vấn đề học tập
1423,G_Y24,1489,2024-02-21 16:08:00,ai cho mình xin tài_liệu môn này với ạ,4,1,0,1,0,0,0,0,0,Mua bán tài liệu,
1424,G_Y24,1490,2024-02-21 16:08:00,ví_dụ em đủ điểm xuất_sắc mà có điểm c có ảnh_hưởng không ạ,5,5,0,4,0,1,0,0,0,Hỏi-đáp,Chính sách đào tạo
1425,G_Y24,1491,2024-02-21 16:08:00,anh_chị cho em xin review về ngành tài_chính ngân_hàng và có quá khó để đậu vào ngành này không ạ,0,0,0,0,0,0,0,0,0,Hỏi-đáp,Tuyển sinh
1426,G_Y24,1492,2024-02-21 16:08:00,tôi cần tìm tài_liệu cho các môn này ạ,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
1427,G_Y24,1493,2024-02-21 16:08:00,cho em xin giáo_trình và slide của các môn này ạ cmt giá em sẽ ib riêng ạ,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
1428,G_Y24,1494,2024-02-21 16:08:00,em cần mua tài_liệu liên_quan đến môn luật kinh_doanh ạ,7,1,0,1,0,0,0,0,0,Mua bán tài liệu,
1429,G_Y24,1495,2024-02-21 16:08:00,là loại gì vậy ạ,1,3,0,2,0,1,0,0,0,Hỏi-đáp,Chính sách đào tạo
1430,G_Y24,1496,2024-02-21 16:08:00,góc pass sách tài_liệu mình dọn phòng nên pass một_số sách và tài_liệu sau cho bạn nào cần nha_nhập_môn kế_toán đề ôn quản_trị học đề ôn slide note hệ_thống thông_tin quản_lý đề slide bản tóm_tắt các chương vi_mô slide sách bài_tập đề vi_mô giáo_trình vở đề vĩ_mô giáo_trình vở đề nhập_môn kế_toán sách_vở đề pháp_luật đại_cương giáo_trình toán ứng_dụng sách_vở,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
1431,G_Y24,1497,2024-02-21 16:08:00,mình muốn pass những sách này ạ với thêm giáo_trình slide kinh_tế vĩ_mô giáo_trình kinh_tế vi_mô,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
1432,G_Y24,1498,2024-02-21 16:08:00,em cần tìm tài_liệu ạ thị_trường và các định_chế_tài_chính giáo_viên trần nguyễn trâm anh,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
1433,G_Y24,1499,2024-02-21 15:12:00,bạn có_thể cho tôi mượn sách luật_sư đào_tạo không,9,1,1,0,0,0,0,0,0,Mua bán tài liệu,
1434,G_Y24,1500,2024-02-21 15:12:00,học_kỳ em học tín được thì học_kỳ cần bao_nhiêu để được loại giỏi ạ học_kỳ em học_tín,0,0,0,0,0,0,0,0,0,Hỏi-đáp,Vấn đề học tập
1435,G_Y24,1501,2024-02-21 15:12:00,em đang cần tìm giáo_trình qth slide ngô xuân_thủy,31,8,3,3,1,1,0,0,0,Mua bán tài liệu,
1436,G_Y24,1502,2024-02-21 15:12:00,em cần tìm mấy giáo_trình này mọi người có ai pass không ạ em xin cảm_ơn ạ,14,1,0,1,0,0,0,0,0,Mua bán tài liệu,
1437,G_Y24,1503,2024-02-21 15:12:00,tôi cần tìm tài_liệu lkd có ai pass không ạ,1,1,0,1,0,0,0,0,0,Mua bán tài liệu,
1438,G_Y24,1504,2024-02-21 15:12:00,em cần tìm giáo_trình bài giảng luật kinh_doanh ai có pass lại em với ạ,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
1439,G_Y24,1505,2024-02-21 15:12:00,mình cần tìm sách luật kinh_doanh giao_tiếp trong kinh_doanh lịch_sử đảng tác_giả ánh_nguyệt,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
1440,G_Y24,1506,2024-02-21 13:55:00,điểm trung_bình mà có con d thì có bị sao không ạ,5,2,0,2,0,0,0,0,0,Hỏi-đáp,Chính sách đào tạo
1441,G_Y24,1507,2024-02-21 14:35:00,môn triết_học trung_bình có nên phúc_khảo không ạ điểm thi em đang là nếu lên thì đạt a nhưng nếu điểm thi xuống thì bị tụt xuống còn b lúc làm bài thi xong em cảm_thấy mình làm bài khá được điểm có_thể trong khoảng từ ạ,2,1,0,1,0,0,0,0,0,Hỏi-đáp,Vấn đề học tập
1442,G_Y24,1508,2024-02-21 14:35:00,em cần tìm sách giáo_trình tài_liệu ôn_tập thống_kê kinh_doanh và kinh_tế ạ cho em xin giá luôn ạ em cảm_ơn,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
1443,G_Y24,1509,2024-02-21 13:55:00,dạ có anh_chị nào có cuốn luật kinh_doanh như hình và giáo_trình vi_mô tiếng anh không ạ,2,3,1,2,0,0,0,0,0,Mua bán tài liệu,
1444,G_Y24,1510,2024-02-21 13:55:00,cho mình hỏi là mình xin gia_hạn học_phần tiếng anh do đủ điểm đầu_vào trên nên kỳ mình không học tiếng anh mà sao giờ có điểm gần hết rồi thì lại chèn học_phần tiếng anh này vào là sao ạ kỳ năm ạ,16,6,0,6,0,0,0,0,0,Hỏi-đáp,Chính sách đào tạo
1445,G_Y24,1511,2024-02-21 13:31:00,có bạn nào năm_học thể_dục tự_do gdtc lớp không ạ mình inbox hỏi việc này xíu với ạ huhu,0,0,0,0,0,0,0,0,0,Hỏi-đáp,Vấn đề học tập
1446,G_Y24,1512,2024-02-21 13:31:00,có ai pass đồng_phục td size xl không ạ hoặc muốn đổi sang size l không ạ,7,1,0,1,0,0,0,0,0,Hỏi-đáp,Khác
1447,G_Y24,1513,2024-02-21 13:13:00,mình cần tài_liệu slide liên_quan đến marketing căn_bản gấp ạ ai có inbox mình với,5,1,0,1,0,0,0,0,0,Mua bán tài liệu,
1448,G_Y24,1514,2024-02-21 13:13:00,là loại gì vậy,16,11,0,11,0,0,0,0,0,Khác,
1449,G_Y24,1515,2024-02-21 13:13:00,là khá hay ạ,1,5,0,4,0,1,0,0,0,Mua bán tài liệu,
1450,G_Y24,1516,2024-02-21 13:13:00,ai pass tài_liệu thương_mại điện_tử luật kinh_doanh cho em với ạ,0,1,0,1,0,0,0,0,0,Mua bán tài liệu,
1451,G_Y24,1517,2024-02-21 13:13:00,mình cần mua lại máy cũ ạ,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
1452,G_Y24,1518,2024-02-21 13:13:00,cần tìm slide kinh_tế chính_trị của cô phương hoa ạ,0,0,0,0,0,0,0,0,0,Tâm sự tình cảm,
1453,G_Y24,1519,2024-02-21 12:12:00,các anh_chị cho em hỏi thi kết_thúc học_phần ở khu học quân_sự có khó không ạ có mấy đề và thầy cô coi dễ không ạ mai em thi rồi mà em học không có chữ mô,4,4,0,3,0,1,0,0,0,Hỏi-đáp,Vấn đề học tập
1454,G_Y24,1520,2024-02-21 12:12:00,em có dự_định đăng_ký vào trường với chuyên_ngành kinh_tế đầu_tư anh cho em hỏi nếu học ngành đó ra trường có_thể làm những công_việc gì ạ,4,2,0,1,0,1,0,0,0,Hỏi-đáp,Chính sách đào tạo
1455,G_Y24,1521,2024-02-21 12:12:00,ai có giáo_trình các môn này ib em ạ nhập_môn kinh_doanh marketing căn_bản thương_mại điện_tử lịch_sử đảng,10,1,0,1,0,0,0,0,0,Mua bán tài liệu,
1456,G_Y24,1522,2024-02-21 12:12:00,mọi người cho mình hỏi điểm trung_bình học_kỳ chỉ có tăng thôi chứ không giảm được ạ,5,1,0,1,0,0,0,0,0,Hỏi-đáp,Vấn đề học tập
1457,G_Y24,1523,2024-02-21 12:12:00,cần tìm giáo_trình kinh_doanh quốc_tế,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
1458,G_Y24,1524,2024-02-21 12:12:00,có ai pass giáo_trình cnxh không ạ,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
1459,G_Y24,1525,2024-02-21 12:12:00,kinh_tế vi_mô quyển giáo_trình mankiw slide toán ứng_dụng slide quyển toán cao_cấp,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
1460,G_Y24,1526,2024-02-21 12:12:00,cho em hỏi năm kỳ pass môn tiếng anh thường nộp vào thời_gian nào vậy ạ với em nộp tín_chỉ ngoại_ngữ khác ngoài tiếng anh thì có được miễn học_phần không ạ,0,1,0,1,0,0,0,0,0,Hỏi-đáp,Chính sách đào tạo
1461,G_Y24,1527,2024-02-21 10:27:00,mọi người ơi anh_chị nào còn slide bài giảng của các môn do các giáo_viên này dạy thì gửi cho em với ạ,8,1,0,0,0,1,0,0,0,Mua bán tài liệu,
1462,G_Y24,1528,2024-02-21 10:26:00,mọi người cho em hỏi phúc_khảo làm như thế_nào vậy ạ,1,1,0,1,0,0,0,0,0,Hỏi-đáp,Chính sách đào tạo
1463,G_Y24,1529,2024-02-21 10:21:00,em cần tìm giáo_trình các môn sau ạ,9,1,0,1,0,0,0,0,0,Mua bán tài liệu,
1464,G_Y24,1530,2024-02-21 10:10:00,mình tìm tài_liệu học những môn này,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
1465,G_Y24,1531,2024-02-21 10:10:00,bạn cho mình hỏi có ai phúc_khảo lên điểm chưa ạ mình cảm_ơn,8,2,0,2,0,0,0,0,0,Hỏi-đáp,Chính sách đào tạo
1466,G_Y24,1532,2024-02-21 10:10:00,điểm trung_bình này đã tính hết các môn chưa ạ tính giúp em với,9,7,0,6,0,1,0,0,0,Hỏi-đáp,Vấn đề học tập
1467,G_Y24,1533,2024-02-21 10:04:00,em cần tìm sách này ạ,15,1,0,1,0,0,0,0,0,Mua bán tài liệu,
1468,G_Y24,1534,2024-02-21 10:04:00,ai có pass những sách này không ạ cmt giá em ib trước ạ,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
1469,G_Y24,1535,2024-02-21 10:04:00,tôi cần tìm cuốn tài_liệu tài_chính công kinh_doanh quốc_tế giáo_trình tình_huống cần bạn nào pass lại với cảm_ơn,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
1470,G_Y24,1536,2024-02-21 10:04:00,tôi cần tìm quyển sách này ạ,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
1471,G_Y24,1537,2024-02-21 10:04:00,tôi cần tìm giáo_trình kinh_tế chính_trị triết_học,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
1472,G_Y24,1538,2024-02-21 10:04:00,mình cần mua slide và tài_liệu các môn của thầy cô sau qth nguyễn xuân lãn triết mai thanh giao_tiếp trong kinh_doanh trần_niên tuấn luật kinh_doanh lê đình quang phúc ai có pass cho mình với ạ,5,1,0,0,0,1,0,0,0,Mua bán tài liệu,
1473,G_Y24,1539,2024-02-21 10:04:00,cho mình hỏi bây_giờ muốn đăng_ký thẻ từ phải làm như thế_nào ạ,0,1,0,1,0,0,0,0,0,Hỏi-đáp,Chính sách đào tạo
1474,G_Y24,1540,2024-02-21 10:04:00,có ai pass giáo_trình luật kinh_doanh và các bộ_luật không ạ,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
1475,G_Y24,1541,2024-02-21 10:03:00,thì được loại trung_bình hay khá vậy ạ để được loại giỏi thì kỳ cần bao_nhiêu điểm nữa ạ kỳ tín_chỉ kỳ tín_chỉ,0,3,0,2,0,1,0,0,0,Hỏi-đáp,Vấn đề học tập
1476,G_Y24,1542,2024-02-21 10:03:00,trường vừa đăng thông_tin_học bằng lái_xe thì mình có_thể đăng_ký thi mà không cần đăng_ký học được không ạ,0,0,0,0,0,0,0,0,0,Hỏi-đáp,Chính sách đào tạo
1477,G_Y24,1543,2024-02-21 10:03:00,có bạn nào pass những môn này không ạ do em cần gấp ạ,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
1478,G_Y24,1544,2024-02-21 10:03:00,kỳ em được thì kỳ phải đạt bao_nhiêu mới được loại giỏi ạ kỳ em học tín kỳ em học_tín,0,0,0,0,0,0,0,0,0,Hỏi-đáp,Vấn đề học tập
1479,G_Y24,1545,2024-02-21 10:03:00,cho em hỏi điểm hiện_tại của em là thì học_kỳ em cần đạt bao_nhiêu điểm thì cả năm_học lớp được xếp loại giỏi ạ và cách tính như thế_nào ạ,0,0,0,0,0,0,0,0,0,Hỏi-đáp,Vấn đề học tập
1480,G_Y24,1546,2024-02-21 10:03:00,có anh_chị nào pass cuốn nguyên_lý marketing không ạ,10,1,0,1,0,0,0,0,0,Mua bán tài liệu,
1481,G_Y24,1547,2024-02-21 10:03:00,giáo_trình bài giảng cnxhkh của thầy nguyễn hồng cử lịch_sử đảng của thầy nguyễn văn hoàn marx căn_bản của cô phú quyến,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
1482,G_Y24,1548,2024-02-21 10:03:00,là trung_bình hay khá vậy ạ,4,5,0,1,0,4,0,0,0,Hỏi-đáp,Chính sách đào tạo
1483,G_Y24,1549,2024-02-21 10:03:00,chào mọi người cho mình hỏi có ai có giáo_trình quản_trị nguồn nhân_lực không comment cho mình với ạ,0,0,0,0,0,0,0,0,0,Hỏi-đáp,Vấn đề học tập
1484,G_Y24,1550,2024-02-21 10:03:00,mọi người cho em hỏi nhảy lần thì còn nhảy nữa không ạ,0,0,0,0,0,0,0,0,0,Hỏi-đáp,Vấn đề học tập
1485,G_Y24,1551,2024-02-21 10:03:00,em được còn môn chưa thi nữa thì có khả_năng lên không ạ,0,0,0,0,0,0,0,0,0,Hỏi-đáp,Vấn đề học tập
1486,G_Y24,1552,2024-02-21 10:03:00,mình cần tìm slide giáo_trình kinh_tế vi_mô bằng tiếng anh,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
1487,G_Y24,1553,2024-02-21 10:03:00,mình pass giáo_trình các môn sau ạ vi_mô giáo_trình slide tài_liệu ôn thi vĩ_mô giáo_trình tài_liệu ôn thi marketing giáo_trình tài_liệu slide toán giáo_trình bài_tập,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
1488,G_Y24,1554,2024-02-21 10:03:00,cho em hỏi điểm trung_bình học_kỳ từ trở lên được tính là giỏi ạ,2,2,0,1,0,1,0,0,0,Hỏi-đáp,Chính sách đào tạo
1489,G_Y24,1555,2024-02-21 10:03:00,học_kỳ được thì học_kỳ cần bao_nhiêu điểm để được loại giỏi ạ học_kỳ em học tín học_kỳ em học_tín,2,18,0,12,0,6,0,0,0,Hỏi-đáp,Vấn đề học tập
1490,G_Y24,1556,2024-02-21 10:03:00,mọi người cho em hỏi có khi nào trường chấm nhầm điểm cuối kỳ không ạ nếu có thì mình sẽ phúc_khảo ở đâu ạ,0,0,0,0,0,0,0,0,0,Hỏi-đáp,Chính sách đào tạo
1491,G_Y24,1557,2024-02-21 10:03:00,cần tìm giáo_trình vi_mô tiếng anh ai có ib giúp mình ạ,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
1492,G_Y24,1558,2024-02-21 10:03:00,mình cần tìm cuốn tài_chính công kinh_doanh quốc_tế giáo_trình tình_huống cảm_ơn mọi người nhiều,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
1493,G_Y24,1559,2024-02-21 10:03:00,em cần tìm tài_liệu ôn_tập của các thầy cô này ạ có tài_liệu ôn_tập càng tốt ạ em cảm_ơn,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
1494,G_Y24,1560,2024-02-21 10:03:00,em cần tài_liệu kinh_tế vi_mô và nhập_môn kinh_doanh tiếng anh bạn nào pass lại không ạ,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
1495,G_Y24,1561,2024-02-21 10:03:00,cần tìm bạn nữ_sinh_viên ở ghép địa_chỉ mỹ an ngũ_hành sơn đà nẵng tiền phòng điện nước phòng có gác_lửng không chung chủ giờ_giấc thoải_mái,0,3,0,2,0,1,0,0,0,Tuyển dụng,
1496,G_Y24,1562,2024-02-21 10:03:00,mình pass một_số môn ạ mọi người có_thể cmt và mình sẽ ib mình cảm_ơn,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
1497,G_Y24,1563,2024-02-19 18:12:00,có bạn nào có đầy_đủ bài giảng và các văn_bản luật môn luật kinh_doanh của thầy lê hồng phước không ạ,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
1498,G_Y24,1564,2024-02-20 23:02:00,mình cần mua guitar và slide ạ,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
1499,G_Y24,1565,2024-02-20 23:02:00,em cần tìm giáo_trình nhập_môn kinh_doanh và kinh_tế vĩ_mô bản tiếng anh giá rẻ cho sinh_viên ngoài_ra em học lớp nên có một_số môn_học bằng tiếng anh_em muốn hỏi có_thể mua giáo_trình tiếng việt được không,0,0,0,0,0,0,0,0,0,Mua bán tài liệu,
